sample_id,sequence,frame_number,frame_path,bbox_x1,bbox_y1,bbox_x2,bbox_y2,intended_level,analysis_severity,visible_joint_ratio_body12,detection_status,base_sequence,base_frame_number,synthetic_image_path,pipeline_status,seconds,prediction_path,error
synthetic_c2/case_07_RebarTying_02/034/partial,case_07_RebarTying_02__partial,34,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00240.jpg,883.9,352.92,1054.83,584.75,partial,partial,0.5,ok,RebarTying_02,240,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00240.jpg,ok,24.099,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__034__partial.npz,
synthetic_c2/case_07_RebarTying_02/035/partial,case_07_RebarTying_02__partial,35,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00241.jpg,883.34,352.71,1055.02,585.75,partial,partial,0.5,ok,RebarTying_02,241,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00241.jpg,ok,23.990,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__035__partial.npz,
synthetic_c2/case_07_RebarTying_02/037/partial,case_07_RebarTying_02__partial,37,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00243.jpg,894.48,353.23,1054.71,585.25,partial,partial,0.583,ok,RebarTying_02,243,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00243.jpg,ok,23.860,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__037__partial.npz,
synthetic_c2/case_07_RebarTying_02/038/partial,case_07_RebarTying_02__partial,38,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00244.jpg,892.38,351.83,1054.32,585.31,partial,partial,0.5,ok,RebarTying_02,244,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00244.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__038__partial.npz,
synthetic_c2/case_07_RebarTying_02/041/partial,case_07_RebarTying_02__partial,41,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00247.jpg,877.2,349.63,1054.53,581.65,partial,partial,0.5,ok,RebarTying_02,247,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00247.jpg,ok,24.403,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__041__partial.npz,
synthetic_c2/case_07_RebarTying_02/043/partial,case_07_RebarTying_02__partial,43,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00249.jpg,878.61,349.14,1054.54,584.17,partial,partial,0.5,ok,RebarTying_02,249,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00249.jpg,ok,24.403,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__043__partial.npz,
synthetic_c2/case_08_WallPlacement_00/012/partial,case_08_WallPlacement_00__partial,12,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/partial/image_01251.jpg,528.05,160.01,928.17,944.45,partial,partial,0.833,ok,WallPlacement_00,1251,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/partial/image_01251.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_08_WallPlacement_00__012__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/000/severe,case_01_MansoryBrickLaying_00__severe,0,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01221.jpg,492.39,57.56,659.56,385.04,severe,severe,0.167,ok,MansoryBrickLaying_00,1221,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01221.jpg,ok,0.416,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__000__severe.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/004/severe,case_01_MansoryBrickLaying_00__severe,4,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01225.jpg,499.18,53.94,659.57,383.37,severe,severe,0.167,ok,MansoryBrickLaying_00,1225,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01225.jpg,ok,23.814,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__004__severe.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/008/severe,case_01_MansoryBrickLaying_00__severe,8,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01229.jpg,503.68,48.63,654.84,383.59,severe,severe,0.0,no_person_detected,MansoryBrickLaying_00,1229,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01229.jpg,ok,24.445,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__008__severe.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/012/severe,case_01_MansoryBrickLaying_00__severe,12,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01233.jpg,505.2,52.63,635.75,379.25,severe,severe,0.0,no_person_detected,MansoryBrickLaying_00,1233,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01233.jpg,ok,24.436,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__012__severe.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/016/severe,case_01_MansoryBrickLaying_00__severe,16,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01237.jpg,505.69,58.23,631.35,380.79,severe,severe,0.0,no_person_detected,MansoryBrickLaying_00,1237,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01237.jpg,ok,23.727,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__016__severe.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/020/severe,case_01_MansoryBrickLaying_00__severe,20,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01241.jpg,508.39,62.05,632.48,380.04,severe,severe,0.167,ok,MansoryBrickLaying_00,1241,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01241.jpg,ok,24.031,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__020__severe.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/025/severe,case_01_MansoryBrickLaying_00__severe,25,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01246.jpg,504.17,56.77,627.12,383.1,severe,severe,0.167,ok,MansoryBrickLaying_00,1246,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01246.jpg,ok,24.085,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__025__severe.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/029/severe,case_01_MansoryBrickLaying_00__severe,29,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01250.jpg,510.48,59.96,628.02,382.0,severe,severe,0.167,ok,MansoryBrickLaying_00,1250,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01250.jpg,ok,24.299,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__029__severe.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/033/severe,case_01_MansoryBrickLaying_00__severe,33,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01254.jpg,510.58,56.79,627.46,385.24,severe,severe,0.0,no_person_detected,MansoryBrickLaying_00,1254,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01254.jpg,ok,23.737,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__033__severe.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/037/severe,case_01_MansoryBrickLaying_00__severe,37,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01258.jpg,508.15,60.11,623.84,384.05,severe,severe,0.167,ok,MansoryBrickLaying_00,1258,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01258.jpg,ok,23.978,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__037__severe.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/041/severe,case_01_MansoryBrickLaying_00__severe,41,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01262.jpg,502.18,59.0,616.83,382.03,severe,severe,0.167,ok,MansoryBrickLaying_00,1262,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/severe/image_01262.jpg,ok,23.992,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__041__severe.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/000/severe,case_02_MansoryBrickLaying_01__severe,0,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/severe/image_00250.jpg,487.6,37.99,621.76,379.05,severe,severe,0.0,no_person_detected,MansoryBrickLaying_01,250,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/severe/image_00250.jpg,ok,24.464,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__000__severe.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/003/severe,case_02_MansoryBrickLaying_01__severe,3,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/severe/image_00253.jpg,486.48,37.87,626.49,381.26,severe,severe,0.0,no_person_detected,MansoryBrickLaying_01,253,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/severe/image_00253.jpg,ok,23.824,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__003__severe.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/006/severe,case_02_MansoryBrickLaying_01__severe,6,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/severe/image_00256.jpg,455.74,39.34,626.42,380.72,severe,severe,0.0,no_person_detected,MansoryBrickLaying_01,256,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/severe/image_00256.jpg,ok,23.789,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__006__severe.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/010/severe,case_02_MansoryBrickLaying_01__severe,10,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/severe/image_00260.jpg,457.79,40.0,625.18,377.44,severe,severe,0.0,no_person_detected,MansoryBrickLaying_01,260,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/severe/image_00260.jpg,ok,23.730,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__010__severe.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/014/severe,case_02_MansoryBrickLaying_01__severe,14,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/severe/image_00264.jpg,458.28,37.76,615.4,379.87,severe,severe,0.0,no_person_detected,MansoryBrickLaying_01,264,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/severe/image_00264.jpg,ok,23.990,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__014__severe.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/017/partial,case_02_MansoryBrickLaying_01__partial,17,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00267.jpg,456.54,37.93,605.55,382.07,partial,severe,0.0,no_person_detected,MansoryBrickLaying_01,267,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00267.jpg,ok,24.011,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__017__partial.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/021/severe,case_02_MansoryBrickLaying_01__severe,21,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/severe/image_00271.jpg,441.9,38.54,601.47,381.54,severe,severe,0.0,no_person_detected,MansoryBrickLaying_01,271,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/severe/image_00271.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__021__severe.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/025/severe,case_02_MansoryBrickLaying_01__severe,25,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/severe/image_00275.jpg,425.52,46.43,590.64,378.75,severe,severe,0.0,no_person_detected,MansoryBrickLaying_01,275,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/severe/image_00275.jpg,ok,23.898,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__025__severe.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/028/partial,case_02_MansoryBrickLaying_01__partial,28,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00278.jpg,418.68,50.2,584.44,378.56,partial,severe,0.0,no_person_detected,MansoryBrickLaying_01,278,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00278.jpg,ok,23.934,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__028__partial.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/030/partial,case_02_MansoryBrickLaying_01__partial,30,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00280.jpg,411.49,53.74,580.31,375.66,partial,severe,0.0,no_person_detected,MansoryBrickLaying_01,280,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00280.jpg,ok,24.570,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__030__partial.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/032/partial,case_02_MansoryBrickLaying_01__partial,32,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00282.jpg,409.54,60.83,590.06,374.91,partial,severe,0.0,no_person_detected,MansoryBrickLaying_01,282,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00282.jpg,ok,23.974,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__032__partial.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/034/partial,case_02_MansoryBrickLaying_01__partial,34,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00284.jpg,402.59,65.83,587.94,375.56,partial,severe,0.0,no_person_detected,MansoryBrickLaying_01,284,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00284.jpg,ok,23.997,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__034__partial.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/036/partial,case_02_MansoryBrickLaying_01__partial,36,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00286.jpg,400.48,74.88,587.96,376.34,partial,severe,0.0,no_person_detected,MansoryBrickLaying_01,286,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00286.jpg,ok,23.822,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__036__partial.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/038/partial,case_02_MansoryBrickLaying_01__partial,38,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00288.jpg,398.15,89.71,587.37,375.44,partial,severe,0.0,no_person_detected,MansoryBrickLaying_01,288,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00288.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__038__partial.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/040/partial,case_02_MansoryBrickLaying_01__partial,40,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00290.jpg,398.01,100.5,585.81,375.5,partial,severe,0.0,no_person_detected,MansoryBrickLaying_01,290,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00290.jpg,ok,23.737,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__040__partial.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/042/partial,case_02_MansoryBrickLaying_01__partial,42,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00292.jpg,402.88,109.37,589.05,375.25,partial,severe,0.0,no_person_detected,MansoryBrickLaying_01,292,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00292.jpg,ok,24.024,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__042__partial.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/044/partial,case_02_MansoryBrickLaying_01__partial,44,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00294.jpg,402.22,113.37,588.62,376.0,partial,severe,0.0,no_person_detected,MansoryBrickLaying_01,294,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00294.jpg,ok,24.018,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__044__partial.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/003/severe,case_03_MansoryBrickLaying_02__severe,3,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00092.jpg,516.32,57.1,638.32,382.27,severe,severe,0.0,no_person_detected,MansoryBrickLaying_02,92,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00092.jpg,ok,24.056,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__003__severe.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/007/severe,case_03_MansoryBrickLaying_02__severe,7,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00096.jpg,512.71,57.13,645.29,383.85,severe,severe,0.0,no_person_detected,MansoryBrickLaying_02,96,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00096.jpg,ok,23.804,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__007__severe.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/011/severe,case_03_MansoryBrickLaying_02__severe,11,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00100.jpg,510.09,54.63,645.8,382.82,severe,severe,0.0,no_person_detected,MansoryBrickLaying_02,100,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00100.jpg,ok,23.807,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__011__severe.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/015/severe,case_03_MansoryBrickLaying_02__severe,15,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00104.jpg,503.33,52.63,638.15,380.25,severe,severe,0.0,no_person_detected,MansoryBrickLaying_02,104,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00104.jpg,ok,23.808,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__015__severe.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/019/severe,case_03_MansoryBrickLaying_02__severe,19,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00108.jpg,497.68,55.39,644.94,382.68,severe,severe,0.0,no_person_detected,MansoryBrickLaying_02,108,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00108.jpg,ok,24.070,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__019__severe.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/023/severe,case_03_MansoryBrickLaying_02__severe,23,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00112.jpg,493.22,57.31,636.78,382.96,severe,severe,0.0,no_person_detected,MansoryBrickLaying_02,112,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00112.jpg,ok,24.019,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__023__severe.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/027/partial,case_03_MansoryBrickLaying_02__partial,27,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00116.jpg,489.05,56.65,631.31,379.53,partial,severe,0.0,no_person_detected,MansoryBrickLaying_02,116,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00116.jpg,ok,23.781,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__027__partial.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/030/severe,case_03_MansoryBrickLaying_02__severe,30,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00119.jpg,486.42,55.36,619.52,378.79,severe,severe,0.0,no_person_detected,MansoryBrickLaying_02,119,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00119.jpg,ok,23.796,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__030__severe.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/033/partial,case_03_MansoryBrickLaying_02__partial,33,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00122.jpg,486.17,54.42,619.6,377.34,partial,severe,0.0,no_person_detected,MansoryBrickLaying_02,122,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00122.jpg,ok,24.038,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__033__partial.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/035/partial,case_03_MansoryBrickLaying_02__partial,35,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00124.jpg,486.15,55.66,619.31,375.53,partial,severe,0.0,no_person_detected,MansoryBrickLaying_02,124,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00124.jpg,ok,24.013,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__035__partial.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/037/partial,case_03_MansoryBrickLaying_02__partial,37,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00126.jpg,486.94,53.61,618.74,375.2,partial,severe,0.0,no_person_detected,MansoryBrickLaying_02,126,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00126.jpg,ok,24.030,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__037__partial.npz,
