comparison_type,comparison,case_id,left_run,right_run,key_factor_jaccard,recommendation_jaccard,left_key_tags,right_key_tags,left_recommendation_tags,right_recommendation_tags
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,2,2,0.5,0.75,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,2,3,0.5,0.2,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,monitoring_feedback_or_training|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,2,4,0.5,0.25,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,monitoring_feedback_or_training|reduce_repetition_or_add_recovery
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,2,5,1.0,0.25,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,monitoring_feedback_or_training|reduce_repetition_or_add_recovery
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,3,1,0.5,0.6667,prolonged_static_posture,prolonged_static_posture|repetitive_work,adjust_work_height_or_material_position|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,3,2,0.25,0.5,prolonged_static_posture,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,3,3,0.25,0.0,prolonged_static_posture,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_static_exposure,monitoring_feedback_or_training|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,3,4,0.25,0.0,prolonged_static_posture,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_static_exposure,monitoring_feedback_or_training|reduce_repetition_or_add_recovery
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,3,5,0.5,0.0,prolonged_static_posture,prolonged_static_posture|repetitive_work,adjust_work_height_or_material_position|reduce_static_exposure,monitoring_feedback_or_training|reduce_repetition_or_add_recovery
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,4,1,1.0,0.6667,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,4,2,0.5,0.5,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,4,3,0.5,0.25,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,monitoring_feedback_or_training|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,4,4,0.5,0.3333,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,monitoring_feedback_or_training|reduce_repetition_or_add_recovery
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,4,5,1.0,0.3333,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery|reduce_static_exposure,monitoring_feedback_or_training|reduce_repetition_or_add_recovery
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,5,1,1.0,0.6667,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,5,2,0.5,0.5,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,5,3,0.5,0.25,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,monitoring_feedback_or_training|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,5,4,0.5,0.3333,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,monitoring_feedback_or_training|reduce_repetition_or_add_recovery
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_04,5,5,1.0,0.3333,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery|reduce_static_exposure,monitoring_feedback_or_training|reduce_repetition_or_add_recovery
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,1,1,0.6667,0.6667,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,1,2,0.25,1.0,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,1,3,0.25,1.0,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,1,4,1.0,0.6667,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery|reduce_static_exposure,monitoring_feedback_or_training|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,1,5,1.0,1.0,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,2,1,1.0,0.75,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,2,2,0.5,0.5,prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,adjust_work_height_or_material_position|mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,2,3,0.5,0.5,prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,adjust_work_height_or_material_position|mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,2,4,0.6667,0.4,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work,adjust_work_height_or_material_position|mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure,monitoring_feedback_or_training|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,2,5,0.6667,0.5,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work,adjust_work_height_or_material_position|mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,3,1,0.75,0.75,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,3,2,0.75,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,adjust_work_height_or_material_position|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,3,3,0.75,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,adjust_work_height_or_material_position|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,3,4,0.5,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work,adjust_work_height_or_material_position|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure,monitoring_feedback_or_training|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,3,5,0.5,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work,adjust_work_height_or_material_position|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,4,1,0.4,0.6667,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion|upper_arm_elevation,prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,4,2,0.75,1.0,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion|upper_arm_elevation,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,4,3,0.75,1.0,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion|upper_arm_elevation,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,4,4,0.2,0.6667,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion|upper_arm_elevation,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery|reduce_static_exposure,monitoring_feedback_or_training|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,4,5,0.2,1.0,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion|upper_arm_elevation,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__neutral_with_module2_rgb__neutral,case_05,5,1,1.0,0.5,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
